<! Entity=500kV木里变RCS-992稳控装置 type=安控策略 time=CURRENT_TIME version='1.0.0' !> 
<WARMAP_SCSDECI::500kV木里变RCS-992稳控装置 type=安控策略>                
@ scsdeci_id  scsdev_name          scsdeci_desc                                                    decitype deciturn turnrelation scs_opmode       cont_fmlid                 judge_fmlid        ctlstep scsact_level priorityrule ctrldeci scsdeci_cont  
# 197    500kV木里变RCS-992稳控装置 木里_一主变无故跳正常双主变运行功率上网第5档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变无故障跳闸     abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第一组策略P5)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P6)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第一组策略PLQ5)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第一组策略全切5) null  
# 198    500kV木里变RCS-992稳控装置 木里_一主变无故跳正常双主变运行功率上网第6档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变无故障跳闸     abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第一组策略P6)&&p(木里变_双主变断面)<0                                              0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第一组策略PLQ6)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第一组策略全切6) null  
# 199    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第1档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P1)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P2)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ1)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切1) null  
# 200    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第2档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P2)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P3)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ2)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切2) null  
# 201    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第3档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P3)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P4)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ3)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切3) null  
# 202    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第4档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P4)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P5)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ4)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切4) null  
# 203    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第5档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P5)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第一组策略P6)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ5)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切5) null  
# 204    500kV木里变RCS-992稳控装置 木里_一主变故障跳正常双主变运行功率上网第6档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_一主变故障跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第二组策略P6)&&p(木里变_双主变断面)<0                                              0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第二组策略PLQ6)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第二组策略全切6) null  
# 205    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第1档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P1)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第三组策略P2)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ1)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切1) null  
# 206    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第2档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P2)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第三组策略P3)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ2)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切2) null  
# 207    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第3档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P3)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第三组策略P4)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ3)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切3) null  
# 208    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第4档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P4)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第三组策略P5)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ4)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切4) null  
# 209    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第5档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P5)&&abs(p(木里变_双主变断面))<stv(双主变运行策略定值.第三组策略P6)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ5)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切5) null  
# 210    500kV木里变RCS-992稳控装置 木里_双主变三相跳正常双主变运行功率上网第6档跳闸策略              前馈     1         1            ZB1_1正常双台主变运行  木里变_两主变三相跳闸       abs(p(木里变_双主变断面))>=stv(双主变运行策略定值.第三组策略P6)&&p(木里变_双主变断面)<0                                              0        1      1          木里主变按容量切电源线措施空间>=stv(双主变运行策略定值.第三组策略PLQ6)&&木里主变全切本站并网线措施空间=stv(双主变运行策略定值.第三组策略全切6) null  
# 211    500kV木里变RCS-992稳控装置 木里_一主变无故跳正常单主变运行功率上网第1档跳闸策略              前馈     1         1            ZB1_2正常单台主变运行  木里变_一主变无故障跳闸     abs(p(木里变_双主变断面))>=stv(一台主变运行定值.第一组策略P1)&&abs(p(木里变_双主变断面))<stv(一台主变运行定值.第一组策略P2)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(一台主变运行定值.第一组策略PLQ1)&&木里主变全切本站并网线措施空间=stv(一台主变运行定值.第一组策略全切1) null  
# 212    500kV木里变RCS-992稳控装置 木里_一主变无故跳正常单主变运行功率上网第2档跳闸策略              前馈     1         1            ZB1_2正常单台主变运行  木里变_一主变无故障跳闸     abs(p(木里变_双主变断面))>=stv(一台主变运行定值.第一组策略P2)&&abs(p(木里变_双主变断面))<stv(一台主变运行定值.第一组策略P3)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(一台主变运行定值.第一组策略PLQ2)&&木里主变全切本站并网线措施空间=stv(一台主变运行定值.第一组策略全切2) null  
# 213    500kV木里变RCS-992稳控装置 木里_一主变无故跳正常单主变运行功率上网第3档跳闸策略              前馈     1         1            ZB1_2正常单台主变运行  木里变_一主变无故障跳闸     abs(p(木里变_双主变断面))>=stv(一台主变运行定值.第一组策略P3)&&abs(p(木里变_双主变断面))<stv(一台主变运行定值.第一组策略P4)&&p(木里变_双主变断面)<0    0        1      1          木里主变按容量切电源线措施空间>=stv(一台主变运行定值.第一组策略PLQ3)&&木里主变全切本站并网线措施空间=stv(一台主变运行定值.第一组策略全切3) null  
